cited_paper,10.1002/ENG2.70570,10.1007/S11227-025-08149-Y,10.1007/S44163-025-00696-W,10.1016/j.energy.2025.137454,10.1016/j.rineng.2024.102766,10.1038/S41598-025-28907-5,10.1038/S41598-025-28986-4,10.1049/RPG2.70162,10.1080/15435075.2025.2563145,10.1080/15567249.2025.2531448,10.1080/23311916.2025.2555341,10.1109/TPWRS.2023.3266763,10.1155/DSN/7868626,10.13202/j.cnki.cer.2025.11.028,10.13245/j.hust.250644,10.13535/j.cnki.10-1507/n.2024.15.30,10.13612/j.cnki.cntp.2025.22.001,10.16183/j.cnki.jsjtu.2024.184,10.16618/j.cnki.1674-8417.2025.06.001,10.16628/j.cnki.2095-8188.2025.11.006,10.16786/j.cnki.1671-8887.eem.2025.06.009,10.19389/j.cnki.1003-0506.2025.03.034,10.19457/j.1001-2095.dqcd24909,10.19585/j.zjdl.202506005,10.19651/j.cnki.emt.2519013,10.19725/j.cnki.1007-2322.2024.0085,10.19768/j.cnki.dgjs.2025.14.035,10.19768/j.cnki.dgjs.2025.23.039,10.19769/j.zdhy.2025.24.043,10.19783/j.cnki.pspc.241701,10.19911/j.1003-0417.tyn20231115.01,10.19912/j.0254-0096.tynxb.2023-1790,10.26914/c.cnkihy.2025.077503,10.26918/d.cnki.ghngc.2025.001579,10.26926/d.cnki.gbfgu.2024.000792,10.27029/d.cnki.ggdgu.2025.000906,10.27029/d.cnki.ggdgu.2025.001070,10.27029/d.cnki.ggdgu.2025.002295,10.27034/d.cnki.ggxiu.2025.000594,10.27047/d.cnki.ggudu.2024.003176,10.27075/d.cnki.ghzdc.2025.001900,10.27123/d.cnki.ghlju.2025.001668,10.27327/d.cnki.gshnu.2025.001911,10.27327/d.cnki.gshnu.2025.001912,10.27398/d.cnki.gxalu.2024.000658,10.27753/d.cnki.gcqgx.2025.001522,10.27763/d.cnki.gahgc.2024.000190,10.3390/BUILDINGS16010170,10.3390/ELECTRONICS14244857,10.3390/EN19010061,10.3390/SU172411158,10.3390/forecast7020025,10.5152/electrica.2024.22107,一种双阶段电力数据异常分析模型,人工智能技术在10 kV配电网设计中的应用,基于云计算的电力系统短期负荷预测研究,基于分布式优化算法的电力系统负荷预测方法,基于大数据分析的电力调度自动化负荷预测模型研究,基于数字孪生和TCN-BiLSTM的电力系统短期负荷预测研究,基于标准化麻雀搜索算法的微电网调度研究,基于深度学习-强化学习联合算法的电力调度信息化择优决策,基于深度学习的电力输配电线路节能降耗技术研究,基于深度学习的电网负荷预测与调度优化研究,基于火用损能效评估的多能耦合微电网双层协同优化方法,基于联邦Dueling DQN的基站微电网能量与计算资源联合调度,融合VMD-MPC算法的多微电网能量调度技术优化,面向智能化的智慧园区微电网调度优化方法
10.13535/j.cnki.10-1507/n.2024.15.30,0.5128812124138864,0.4251952027621872,0.5000000000000001,0.31506301890630223,0.13608276348795434,0.22880215766121473,0.26352313834736496,0.447213595499958,0.2721655269759087,0.2614881801842454,0.3578132236660672,0.23145502494313785,0.3888888888888889,0.15309310892394865,0.25234746934141994,0.0,0.1924500897298753,0.392540507864431,0.3032392174315614,0.3903600291794133,0.21650635094610968,0.40004734568283146,0.4885042104591972,0.1276884796138123,0.314970394174356,0.38946809016712397,0.44226898133585163,0.39629696195060854,0.4214636152117623,0.39167472590032015,0.42562826537937437,0.4020422005641731,0.32914029430219166,0.3872983346207417,0.46371301675148385,0.31878835653166915,0.3731952456262334,0.3273268353539886,0.3602883460614461,0.41147559989891175,0.2175970699446223,0.2886751345948129,0.20833333333333337,0.0,0.3118047822311618,0.34992710611188266,0.4766563309782377,0.2886751345948129,0.331133089266261,0.35836386192562253,0.1543033499620919,0.26352313834736496,0.4592793267718459,0.3370093007873882,0.06804138174397717,0.39605901719066977,0.11322770341445959,0.45291081365783836,0.2041241452319315,0.27498597046143514,0.5400617248673216,0.35007002100700246,0.3240906080438343,0.24343224778007383,0.36596252735569995,0.3973597071195132,0.5270462766947299
10.13612/j.cnki.cntp.2025.22.001,0.3553345272593508,0.24548656477288627,0.09622504486493764,0.40422604172722165,0.23570226039551584,0.4529108136578383,0.18257418583505539,0.40881490876633847,0.3535533905932738,0.1887128390240993,0.41316712200642336,0.2672612419124244,0.41697519441472974,0.2946278254943948,0.22663336788336166,0.1924500897298753,0.0,0.2590095632952705,0.3501504876259269,0.47892074434615944,0.25,0.461934885437156,0.2954684201426394,0.49147318718299055,0.3273268353539886,0.37476584449793077,0.3928371006591931,0.3268602252303068,0.0,0.30151134457776363,0.2948839123097943,0.3094922302950865,0.32158794041257743,0.4099457958749615,0.22047927592204922,0.3681050869161552,0.408248290463863,0.314970394174356,0.32357511446471704,0.3563483225498992,0.20100756305184242,0.11111111111111113,0.2886751345948129,0.0890870806374748,0.2571722499368199,0.37038926633581065,0.3561381495309969,0.38888888888888895,0.42059551209602997,0.30345549248753495,0.1781741612749496,0.06085806194501846,0.1767766952966369,0.2993421700446249,0.23570226039551584,0.3429971702850177,0.2614881801842454,0.1307440900921227,0.47140452079103173,0.22680460581325723,0.44543540318737396,0.1212678125181665,0.20412414523193154,0.24595492912420727,0.42257712736425834,0.26765168951565543,0.2738612787525831
10.16183/j.cnki.jsjtu.2024.184,0.45557345160942025,0.41130491134040775,0.25234746934141994,0.40047142031681365,0.4120816918460671,0.41791057670385445,0.07093269021319086,0.5642660953974591,0.3205079825469411,0.43990587021458366,0.37043389328831805,0.207669652660466,0.2616936719096207,0.3777415508588948,0.4716981132075472,0.392540507864431,0.2590095632952705,0.0,0.22956494737178135,0.3447722792341372,0.19425717247145283,0.4762813357734848,0.4383032934115798,0.25777491755679216,0.29673273237950815,0.4804862917208918,0.3891882645212856,0.30477572710378376,0.4726901187474408,0.4099951888601959,0.48690817760727406,0.39679916468944754,0.5451993949567885,0.5429653034538366,0.5139561687500467,0.5577550161821874,0.3700907400018006,0.3671115491071762,0.404079343830274,0.415339305320932,0.46856593012593817,0.4532667357667233,0.25234746934141994,0.1557522394953495,0.3596943895981084,0.4120816918460671,0.39622641509433965,0.4532667357667233,0.5570706472769831,0.46622830153779854,0.311504478990699,0.24826441574616803,0.27472112789737807,0.5756786991879427,0.13736056394868904,0.3997779627916617,0.15238786355189188,0.3428726929917567,0.35713746626659143,0.21148042285817176,0.415339305320932,0.30624285083050456,0.3370469239302113,0.43000658178376583,0.4925318274773389,0.4902221696037451,0.3191971059593589
10.16618/j.cnki.1674-8417.2025.06.001,0.391924757669098,0.45933400317823764,0.18952451089472588,0.318464877649241,0.061898446059017294,0.17841031003501578,0.3835706411883073,0.4237896897630065,0.43328912241312106,0.44602577508753943,0.3755873143771008,0.21055872190307892,0.4801287609333055,0.18569533817705186,0.3826082456196356,0.3032392174315614,0.3501504876259269,0.22956494737178135,0.0,0.5548709520230941,0.0,0.30794088102571987,0.35975311233691215,0.4646418555974199,0.401147778542877,0.5905099943842173,0.4642383454426297,0.20601048104984193,0.08520286456846099,0.1583615164929792,0.3484813916980649,0.3901278792753366,0.32245740779341514,0.35233213170882205,0.3225895835405524,0.23200591622629663,0.428845013935118,0.5211062503347385,0.10925355610938448,0.3275357896270117,0.2771326538627136,0.26261286571944514,0.4927637283262873,0.42111744380615784,0.28365431446558775,0.4244464872618328,0.30608659649570846,0.3501504876259269,0.30123761656438897,0.43467990818431146,0.21055872190307892,0.2876779808912305,0.23211917272131485,0.33016664144560476,0.5570860145311557,0.22518867455552252,0.20601048104984193,0.15450786078738143,0.48280787926033486,0.2858966759567453,0.386024323488978,0.3821578531790892,0.37523938719322825,0.35986374603287324,0.3995070854566278,0.18074256993863339,0.45549013641111497
10.16628/j.cnki.2095-8188.2025.11.006,0.6486749731408025,0.5446192885782924,0.2439750182371333,0.3894620293031242,0.11952286093343938,0.3827795011754764,0.33946736991660215,0.6110100926607787,0.4780914437337575,0.5550302767044407,0.45126085985421294,0.2258769757263128,0.569275042553311,0.2091650066335189,0.44327864472960504,0.3903600291794133,0.47892074434615944,0.3447722792341372,0.5548709520230941,0.0,0.1690308509457033,0.5225437283634242,0.3950059298303168,0.5482892649071496,0.6086116686897369,0.5701229064078333,0.5378528742004771,0.33149677206589795,0.3016246734088949,0.280305955290694,0.37383358970942016,0.42374125388768247,0.42992460366343876,0.4913538149119953,0.4791574237499549,0.3919930312969427,0.4485426135725303,0.5111012519999519,0.304724700110022,0.5270462766947299,0.22934123614693147,0.4507489358552089,0.5855400437691199,0.2258769757263128,0.18257418583505539,0.5463902214100085,0.44327864472960504,0.36623351038235724,0.3877833671647407,0.4616400610738396,0.18070158058105024,0.33946736991660215,0.38844929803367795,0.4553825555391872,0.27888667551135854,0.4058397249567139,0.26519741765271837,0.26519741765271837,0.45418687154706955,0.48304589153964794,0.4969293465978881,0.5124500385567423,0.48304589153964794,0.3741657386773941,0.5285714285714286,0.4071725355229777,0.5863527298559492
10.16786/j.cnki.1671-8887.eem.2025.06.009,0.24873416908154547,0.1380861926847485,0.2886751345948129,0.24253562503633297,0.1178511301977579,0.2830692585361489,0.09128709291752767,0.22592402852876597,0.17677669529663687,0.16984155512168936,0.14301938838683884,0.26726124191242434,0.0,0.0,0.09712858623572641,0.21650635094610968,0.25,0.19425717247145283,0.0,0.1690308509457033,0.0,0.15990053726670783,0.20145574100634503,0.14744195615489714,0.10910894511799617,0.11242975334937921,0.2357022603955158,0.19611613513818402,0.16222142113076252,0.5276448530110863,0.2211629342323457,0.1392715036327889,0.2631174057921088,0.3913118960624632,0.1889822365046136,0.3865103412619629,0.1360827634879543,0.1889822365046136,0.48536267169707553,0.3118047822311617,0.0753778361444409,0.08333333333333333,0.14433756729740646,0.0,0.07715167498104596,0.30304576336566325,0.24282146558931603,0.08333333333333333,0.1720618004029213,0.12414088329035519,0.0,0.09128709291752767,0.08838834764831843,0.35921060405354976,0.0,0.25724787771376323,0.294174202707276,0.19611613513818402,0.0,0.1360827634879543,0.20044593143431827,0.06063390625908324,0.10206207261596574,0.21081851067789192,0.253546276418555,0.3441236008058426,0.27386127875258304
10.19389/j.cnki.1003-0506.2025.03.034,0.5909090909090909,0.5102946367862587,0.15386436372416595,0.28439822949726057,0.20100756305184242,0.36210341218895065,0.11677484162422844,0.5917680237554188,0.577896743774047,0.5793654595023211,0.3862299233863273,0.5698028822981898,0.47185071542077545,0.11306675421666136,0.4348655674453557,0.40004734568283146,0.461934885437156,0.4762813357734848,0.30794088102571987,0.5225437283634242,0.15990053726670783,0.0,0.49822589623943586,0.47152096009644867,0.5582905262390825,0.4154818018653855,0.502518907629606,0.2926847035024818,0.17292861596651865,0.5142594772265799,0.3457820374040624,0.45528935991731506,0.46747349500422863,0.619750683009635,0.46334820431459367,0.49442568981541163,0.4497006112188861,0.46334820431459367,0.3843530573929037,0.49382916465843113,0.3214121732666125,0.2842676218074806,0.40004734568283146,0.05698028822981897,0.16448792373994225,0.5814861645428298,0.517697104101614,0.39086797998528583,0.41574858983784074,0.5999169722544978,0.11396057645963795,0.35032452487268534,0.3392002626499841,0.6126716648539868,0.10050378152592121,0.43876345447627835,0.20906050250177272,0.20906050250177272,0.2713602101199873,0.29012942659282975,0.5128225940683707,0.3102526139970115,0.3481553119113957,0.44946657497549475,0.5946187253790689,0.41574858983784074,0.40871194568479957
10.19457/j.1001-2095.dqcd24909,0.5726734439533746,0.5934561337610871,0.2326210525996177,0.37133747487219954,0.34188172937891387,0.2737244507256794,0.14712247158412492,0.5409627460747114,0.32288829996897417,0.4197108244460418,0.50709255283711,0.2584382953523688,0.4342259648526197,0.4558423058385518,0.5322254277140611,0.4885042104591972,0.2954684201426394,0.4383032934115798,0.35975311233691215,0.3950059298303168,0.20145574100634503,0.49822589623943586,0.0,0.2613866510869666,0.4747814652059977,0.4831918778060757,0.49382916465843113,0.5373186100548618,0.3921652392120016,0.34015067152490375,0.570298147826109,0.5237314873543454,0.4523222353537405,0.30631873731649,0.5330017908890261,0.5161319060481777,0.5263613559678152,0.3959441875175622,0.3128931093873719,0.5312342737798692,0.34015067152490375,0.37605071654517747,0.27914526311954124,0.0861460984507896,0.5719694409972929,0.5209626352440592,0.5635328058148883,0.48349377841522817,0.46217116665408475,0.4134803747230197,0.3876574430285532,0.44136741475237473,0.5413127381832802,0.5210282766020018,0.18993429409939658,0.5251504931816429,0.41089070180665904,0.41089070180665904,0.3418817293789138,0.30704412431455885,0.49534006609204023,0.37133747487219954,0.6086053178377863,0.3907295134355129,0.4767312946227961,0.48065801332024816,0.5149286505444371
10.19585/j.zjdl.202506005,0.41912974230795436,0.2714626448989516,0.08512565307587487,0.3218393429334682,0.27801921874276636,0.3338902816470889,0.3230291412348993,0.38069349381344053,0.41702882811414954,0.4006683379765067,0.44985724569242663,0.23643312187173018,0.5107539184552492,0.1563858105428061,0.4296248625946536,0.1276884796138123,0.49147318718299055,0.25777491755679216,0.4646418555974199,0.5482892649071496,0.14744195615489714,0.47152096009644867,0.2613866510869666,0.0,0.38609367125267213,0.5083571247579156,0.27801921874276636,0.1734944795898721,0.0,0.2222771122371935,0.39130434782608703,0.3833099747353755,0.36208242007831026,0.3296902366978935,0.2507751956589088,0.29308032406162626,0.3812218681049358,0.5015503913178176,0.24535824603285925,0.34151450937027694,0.35564337957950964,0.19658927487319622,0.42562826537937437,0.39405520311955033,0.22750787759664506,0.44681660155087455,0.25777491755679216,0.3440312310280934,0.2706040365966954,0.4392857921070421,0.23643312187173018,0.1076763804116331,0.20851441405707477,0.37073899893266327,0.41702882811414954,0.20228869496966947,0.23132597278649614,0.11566298639324807,0.5421374765483944,0.32102894156205125,0.2758386421836852,0.2860794159408606,0.27086816944298076,0.3419184296881151,0.4735225469652655,0.16912752287293462,0.3499482363378076
10.19651/j.cnki.emt.2519013,0.4807501753725433,0.5223032123987,0.18898223650461363,0.3175536744149779,0.10286889997472794,0.44474958999666064,0.2390457218668787,0.4507489358552088,0.5143444998736397,0.5188745216627708,0.3537064108950036,0.40824829046386296,0.46195657812238883,0.1543033499620919,0.4027087082293325,0.314970394174356,0.3273268353539886,0.29673273237950815,0.401147778542877,0.6086116686897369,0.10910894511799617,0.5582905262390825,0.4747814652059977,0.38609367125267213,0.0,0.35983469244293315,0.4629100498862757,0.29957234475763905,0.247797313891676,0.2631806779839076,0.3539191986482828,0.4254814716983816,0.28708462588160727,0.2683725200608466,0.4536323543632774,0.26507948099153394,0.41573970964154905,0.37115374447904514,0.2723523897009611,0.40824829046386296,0.23028309323591914,0.5091750772173156,0.5984437489312765,0.17496355305594127,0.13468700594029479,0.5069967213040162,0.4450990985692623,0.1091089451179962,0.25031308716087947,0.46955586849000047,0.17496355305594127,0.3187276291558383,0.19287918745261487,0.4507205359600318,0.05143444998736397,0.2993924754260479,0.34236839400873037,0.2567762955065478,0.3086066999241838,0.4751310967331989,0.40824829046386296,0.4234048992199705,0.33407655239053047,0.39103715029400066,0.49795500165523926,0.35043832202523123,0.5378528742004771
10.19725/j.cnki.1007-2322.2024.0085,0.5539757358205141,0.4001999119560291,0.2596453934447493,0.4181127143528441,0.24733283866815067,0.39039165819426686,0.30105930332718533,0.6096139872764946,0.49466567733630135,0.49223296033190167,0.5431343229328283,0.20032077005375098,0.5337155309697624,0.185499629001113,0.5387270543537271,0.38946809016712397,0.37476584449793077,0.4804862917208918,0.5905099943842173,0.5701229064078333,0.11242975334937921,0.4154818018653855,0.4831918778060757,0.5083571247579156,0.35983469244293315,0.0,0.52999894000318,0.3527886192227129,0.36477028731434813,0.24859153808806278,0.5083571247579156,0.47322743757251146,0.4601679449909938,0.5028011423654931,0.46743897722781075,0.38075086998344315,0.4079933742414031,0.48160379471956255,0.353400568718577,0.5074792841361692,0.49718307617612556,0.39975023413112615,0.49765367076910283,0.3205132320860016,0.277572601235535,0.45428480571701146,0.42224552908805646,0.4497190133975169,0.4298859062255681,0.5458788187662073,0.1602566160430008,0.38316638605278136,0.450499099002703,0.47116952883259144,0.3886658893356653,0.4627570470561547,0.2645914644170347,0.23519241281514192,0.52999894000318,0.265195693256912,0.44070569411825217,0.34539745968278424,0.44369279448752585,0.5214500094539749,0.5574535084876592,0.48147221497263626,0.4652734687783774
10.19768/j.cnki.dgjs.2025.14.035,0.5192695378839263,0.4773593402630209,0.2721655269759087,0.28583097523751466,0.1111111111111111,0.48038446141526137,0.3442651863295481,0.59336610396393,0.5555555555555556,0.48038446141526137,0.42699324622671997,0.1889822365046136,0.3855678298825373,0.125,0.3662948371965041,0.44226898133585163,0.3928371006591931,0.3891882645212856,0.4642383454426297,0.5378528742004771,0.2357022603955158,0.502518907629606,0.49382916465843113,0.27801921874276636,0.4629100498862757,0.52999894000318,0.0,0.36980013081681945,0.30588764516074896,0.3553345272593507,0.3822764257713038,0.3720348931025472,0.49613893835683387,0.4743416490252569,0.5345224838248488,0.4685212856658182,0.4490502093697089,0.5790660241435861,0.42491829279939874,0.44095855184409843,0.21320071635561044,0.3535533905932738,0.4082482904638631,0.1889822365046136,0.29095718698132317,0.4523809523809524,0.5265488284699746,0.3928371006591931,0.3244428422615251,0.5461920202486094,0.0629940788348712,0.38729833462074165,0.4166666666666667,0.5503338836674921,0.2222222222222222,0.5659164584181103,0.23112508176051216,0.2773500981126146,0.3333333333333333,0.3207501495497921,0.629940788348712,0.37158026780876907,0.3608439182435161,0.4472135954999579,0.4581709669115176,0.48666426339228763,0.49488120534872543
10.19768/j.cnki.dgjs.2025.23.039,0.4181210050035454,0.32497116510335355,0.28306925853614895,0.47565149415449404,0.18490006540840973,0.35529247334746206,0.21483446221182986,0.48105119936474167,0.36980013081681945,0.3108809141790293,0.44877455520405946,0.20965696734438366,0.264197974633739,0.2773500981126146,0.3428726929917567,0.39629696195060854,0.3268602252303068,0.30477572710378376,0.20601048104984193,0.33149677206589795,0.19611613513818402,0.2926847035024818,0.5373186100548618,0.1734944795898721,0.29957234475763905,0.3527886192227129,0.36980013081681945,0.0,0.31814238148788887,0.17739371879672478,0.2891574659831202,0.36417852036461484,0.4128125496922689,0.21926450482675733,0.5188745216627709,0.25988884909452603,0.40032038451271784,0.22237479499833038,0.38074980525429486,0.3843711067980367,0.4139186771923578,0.3268602252303068,0.11322770341445959,0.0,0.30261376633440124,0.31697154070013095,0.45716359065567563,0.2614881801842454,0.31494488946609334,0.38953648389671736,0.20965696734438366,0.2864459496157732,0.2773500981126146,0.2465644837867214,0.18490006540840973,0.4708709557974188,0.2307692307692308,0.3076923076923077,0.3328201177351375,0.16012815380508716,0.5241424183609592,0.23782574707724702,0.3602883460614461,0.41344911529736156,0.29834709485930816,0.31494488946609334,0.3938631807216881
10.19769/j.zdhy.2025.24.043,0.36891438072857313,0.35840861465369933,0.3746343246326776,0.3147557901458534,0.15294382258037448,0.25715142542972574,0.29617443887954614,0.3769685174625259,0.11470786693528086,0.18367958959266123,0.24747528995589838,0.0,0.24975621642178503,0.22941573387056174,0.2521013966653018,0.4214636152117623,0.0,0.4726901187474408,0.08520286456846099,0.3016246734088949,0.16222142113076252,0.17292861596651865,0.3921652392120016,0.0,0.247797313891676,0.36477028731434813,0.30588764516074896,0.31814238148788887,0.0,0.19564639521780736,0.3348554112644579,0.24099009325151113,0.42683279491835413,0.25391668753850405,0.4905114715879726,0.32245846375500836,0.22075539284417392,0.15328483487124142,0.13497638119975425,0.20232565955562795,0.3423811916311629,0.48666426339228763,0.2809757434745082,0.17342199390482396,0.10012523486435176,0.16386838133611553,0.2521013966653018,0.16222142113076254,0.18608073189119673,0.26851080677052735,0.17342199390482396,0.29617443887954614,0.3441236008058426,0.3204941007114357,0.0,0.38949041885226,0.06362847629757777,0.12725695259515554,0.0917662935482247,0.2649064714130087,0.26013299085723596,0.5114781589870119,0.33113308926626095,0.3077935056255462,0.21936339884283268,0.48380990291711146,0.5034965460952284
10.19783/j.cnki.pspc.241701,0.40712208613770917,0.33307642899202133,0.3046358979224712,0.14625448482542613,0.21320071635561044,0.30725493389951347,0.0,0.5060243137049899,0.31980107453341566,0.30725493389951347,0.17248787237282068,0.5640760748177662,0.17407765595569785,0.053300179088902604,0.23428296506296908,0.39167472590032015,0.30151134457776363,0.4099951888601959,0.1583615164929792,0.280305955290694,0.5276448530110863,0.5142594772265799,0.34015067152490375,0.2222771122371935,0.2631806779839076,0.24859153808806278,0.3553345272593507,0.17739371879672478,0.19564639521780736,0.0,0.3111879571320709,0.3359355065735125,0.3437758254761643,0.5056498968474316,0.31339158526400435,0.43285265283781743,0.24618298195866545,0.3418817293789138,0.45993310550389993,0.37605071654517747,0.13636363636363635,0.20100756305184242,0.26111648393354675,0.0,0.046524210519923545,0.3959441875175622,0.43928055949306705,0.40201512610368484,0.44961440151294857,0.37429884637946226,0.08058229640253803,0.2752409412815901,0.21320071635561041,0.5415303610738823,0.0,0.3619613829965134,0.05913123959890826,0.23652495839563303,0.17056057308448833,0.12309149097933272,0.3626203338114211,0.10969086361906959,0.24618298195866545,0.3178208630818641,0.5351295510095068,0.3804429551263411,0.2477168471534311
10.19911/j.1003-0417.tyn20231115.01,0.4610427165387498,0.4614864963282177,0.2553769592276246,0.25031948894825307,0.41702882811414954,0.30050125348238005,0.26919095102908275,0.47586686726680066,0.13900960937138318,0.4006683379765067,0.5342054792597567,0.15762208124782012,0.36887782999545776,0.36490022459988086,0.5155498351135843,0.42562826537937437,0.2948839123097943,0.48690817760727406,0.3484813916980649,0.37383358970942016,0.2211629342323457,0.3457820374040624,0.570298147826109,0.39130434782608703,0.3539191986482828,0.5083571247579156,0.3822764257713038,0.2891574659831202,0.3348554112644579,0.3111879571320709,0.0,0.6571028138320723,0.38794545008390385,0.3296902366978935,0.390094748802747,0.4233382458667935,0.5618006477335896,0.3622308381739794,0.20446520502738272,0.4465958968688237,0.2667325346846322,0.24573659359149527,0.2553769592276246,0.07881104062391006,0.5915204817512771,0.5361799218610495,0.45826652010096386,0.49147318718299055,0.47355706404421694,0.29285719473802807,0.5516772843673704,0.3230291412348993,0.41702882811414954,0.5031457842657573,0.27801921874276636,0.40457738993933895,0.5204834387696163,0.3469889591797442,0.3336230624913196,0.200643088476282,0.31524416249564025,0.2860794159408606,0.4213504858001923,0.3419184296881151,0.44860030765130415,0.43973155946963,0.3230291412348993
10.19912/j.0254-0096.tynxb.2023-1790,0.5014781355611008,0.5641231694598702,0.16081688022566926,0.36030187928883595,0.2626128657194451,0.29436199347182596,0.27122540144832413,0.5513827967081918,0.30638167667268595,0.46256884688429795,0.4780446064626449,0.34740416688982556,0.48245064067700766,0.22978625750451445,0.39679916468944754,0.4020422005641731,0.3094922302950865,0.39679916468944754,0.3901278792753366,0.42374125388768247,0.1392715036327889,0.45528935991731506,0.5237314873543454,0.3833099747353755,0.4254814716983816,0.47322743757251146,0.3720348931025472,0.36417852036461484,0.24099009325151113,0.3359355065735125,0.6571028138320723,0.0,0.34201772954183957,0.33218191941495984,0.42111744380615784,0.43063901117740755,0.5180336631122505,0.33338464301320825,0.2832644114435326,0.5790069448163759,0.2519516299301344,0.4023398993836124,0.3484365738222834,0.09925833339709302,0.45845460404900223,0.506467669601787,0.4869807930279584,0.3094922302950865,0.34081145827384396,0.36883813286720696,0.4962916669854651,0.27122540144832413,0.29543947393437575,0.48360207582467574,0.21884405476620425,0.4458508287089374,0.4005963724010763,0.2549249642552304,0.36765801200722315,0.40431895657541506,0.37221875023909884,0.33778301183328374,0.41695392396839687,0.3719061390259788,0.5022118564594755,0.426014322842305,0.3729349269914457
